,Employee_ID,Age,Gender,Job_Role,Monthly_Income,Job_Satisfaction,Work_Life_Balance,Distance_From_Home_KM,Num_Projects,Avg_Monthly_Hours,Years_at_Company,Years_Since_Last_Promotion,Training_Times_Last_Year,Education_Level,Attrition_Risk_Level
1046,EMP-01047,26,Male,Data Scientist,8311,4,1,7.2,4,139.2,5,0,2,3,0
1047,EMP-01048,29,Male,Software Engineer,9963,4,3,18.3,2,181.6,2,1,1,1,0
1048,EMP-01049,32,Male,Data Scientist,6181,4,3,3.1,8,182.6,5,3,3,3,0
1049,EMP-01050,28,Male,HR Specialist,9007,3,2,1.3,7,159.1,6,5,2,4,1
1050,EMP-01051,20,Female,Analyst,7823,4,4,7.5,5,207.9,0,0,1,3,0
1051,EMP-01052,42,Male,Analyst,10023,1,2,5.9,4,154.8,17,3,3,5,1
1052,EMP-01053,44,Male,Software Engineer,11414,4,3,10.8,6,188.4,19,12,2,4,2
1053,EMP-01054,30,Female,Manager,5981,2,2,1.9,7,187.2,6,3,1,3,1
1054,EMP-01055,39,Male,Analyst,8049,3,4,4.0,3,195.8,13,12,2,3,2
1055,EMP-01056,41,Female,Software Engineer,7290,4,3,17.0,6,143.2,16,10,1,3,1
1056,EMP-01057,35,Male,Data Scientist,7851,1,3,5.3,3,129.0,13,6,5,3,1
1057,EMP-01058,23,Female,Software Engineer,6957,3,3,4.1,3,196.1,1,1,3,4,0
1058,EMP-01059,32,Male,Analyst,7369,4,2,4.3,7,155.1,0,0,0,4,0
1059,EMP-01060,29,Female,Data Scientist,6853,4,2,33.3,6,182.9,0,0,6,2,0
1060,EMP-01061,33,Female,Data Scientist,7743,4,3,16.5,4,169.4,8,8,5,5,1
1061,EMP-01062,26,Female,Sales Executive,9401,1,2,9.6,8,209.5,0,0,4,5,1
1062,EMP-01063,45,Female,Manager,8290,4,3,34.5,2,230.1,13,2,3,1,1
1063,EMP-01064,29,Male,HR Specialist,9231,2,3,4.5,6,182.8,3,0,1,3,0
1064,EMP-01065,32,Female,Analyst,10087,3,3,7.4,8,178.0,4,0,6,2,0
1065,EMP-01066,27,Male,Sales Executive,4940,2,4,2.4,7,137.7,5,1,6,3,0
1066,EMP-01067,24,Female,Data Scientist,9693,4,4,5.3,7,163.3,1,0,1,2,0
1067,EMP-01068,37,Female,Software Engineer,9569,4,4,19.9,5,177.6,0,0,2,4,0
1068,EMP-01069,31,Female,Manager,6356,3,2,3.8,2,171.9,9,9,5,5,2
1069,EMP-01070,47,Female,HR Specialist,10483,1,2,3.8,8,154.1,11,8,0,3,2
1070,EMP-01071,20,Female,Analyst,4542,3,2,5.2,4,143.1,0,0,6,4,0
1071,EMP-01072,47,Male,HR Specialist,7797,2,3,11.5,6,194.1,10,2,6,4,1
1072,EMP-01073,24,Male,Analyst,5072,3,2,10.1,6,166.9,2,2,5,4,1
1073,EMP-01074,33,Male,Data Scientist,8797,3,2,8.3,2,199.8,2,1,0,3,1
1074,EMP-01075,23,Female,Manager,5375,4,1,3.7,2,139.0,0,0,1,3,0
1075,EMP-01076,39,Male,Sales Executive,11182,3,3,5.2,8,185.6,3,3,2,4,0
1076,EMP-01077,32,Female,Analyst,7514,3,1,6.9,6,175.9,8,7,6,4,2
1077,EMP-01078,31,Female,Analyst,6133,2,2,15.0,7,134.9,7,2,1,3,1
1078,EMP-01079,27,Female,Software Engineer,9531,4,4,22.0,3,162.0,2,1,1,1,0
1079,EMP-01080,37,Female,Sales Executive,8470,4,2,1.0,3,155.8,10,5,3,3,1
1080,EMP-01081,43,Female,Analyst,8958,4,3,9.1,5,192.2,8,7,4,3,1
1081,EMP-01082,29,Male,Sales Executive,7778,3,3,22.0,4,150.6,9,4,3,3,1
1082,EMP-01083,44,Female,Manager,8470,3,3,1.5,4,179.0,16,13,6,1,2
1083,EMP-01084,37,Male,Software Engineer,8450,1,3,8.3,8,139.1,4,2,3,4,1
1084,EMP-01085,32,Female,Manager,9236,4,3,21.8,2,176.5,0,0,0,3,0
1085,EMP-01086,28,Male,Manager,5303,2,2,4.2,8,129.3,7,6,6,3,1
1086,EMP-01087,20,Female,Data Scientist,5735,3,3,8.5,7,120.0,0,0,5,3,0
1087,EMP-01088,39,Male,HR Specialist,9238,1,2,10.5,5,134.8,3,0,1,3,1
1088,EMP-01089,30,Female,Data Scientist,5970,2,2,24.4,6,209.8,7,5,0,2,2
1089,EMP-01090,40,Male,HR Specialist,9471,4,3,18.5,4,151.6,7,6,2,3,1
1090,EMP-01091,29,Female,HR Specialist,6609,2,3,3.8,6,133.4,8,1,2,5,0
1091,EMP-01092,41,Female,Analyst,7257,1,3,11.6,2,146.1,14,2,0,3,1
1092,EMP-01093,45,Male,Sales Executive,10729,4,3,4.8,5,134.0,17,7,5,3,0
1093,EMP-01094,31,Male,Sales Executive,8290,2,3,5.7,3,171.5,3,0,2,3,0
1094,EMP-01095,25,Female,Software Engineer,4461,4,2,16.3,2,161.9,2,2,4,2,0
1095,EMP-01096,20,Female,Data Scientist,6903,3,3,16.4,3,120.0,0,0,6,4,0
1096,EMP-01097,49,Male,HR Specialist,8154,3,4,9.5,6,162.8,26,16,1,2,2
1097,EMP-01098,34,Male,Manager,8562,3,2,8.3,6,199.2,1,0,3,2,0
1098,EMP-01099,35,Female,Data Scientist,10491,2,3,20.0,4,176.0,0,0,3,2,0
1099,EMP-01100,38,Female,Analyst,8608,4,3,8.0,7,126.9,13,13,6,1,2
1100,EMP-01101,26,Female,Data Scientist,6739,3,3,11.3,2,189.3,1,0,5,4,0
1101,EMP-01102,24,Female,Analyst,4169,4,1,14.1,5,176.9,0,0,2,2,0
1102,EMP-01103,44,Female,HR Specialist,7740,3,2,13.6,8,120.0,20,4,3,3,1
1103,EMP-01104,29,Female,Manager,5857,4,3,3.7,3,194.4,0,0,6,1,0
1104,EMP-01105,39,Male,Software Engineer,9464,3,3,10.0,7,141.4,0,0,6,5,0
1105,EMP-01106,40,Male,Manager,7767,4,3,3.3,3,150.1,16,16,0,1,2
1106,EMP-01107,34,Male,Software Engineer,9407,3,1,27.0,2,176.1,5,3,3,2,1
1107,EMP-01108,33,Male,Sales Executive,9798,4,1,6.8,2,176.6,1,1,3,4,0
1108,EMP-01109,56,Female,Sales Executive,10347,3,2,5.3,6,167.9,28,24,3,3,2
1109,EMP-01110,47,Female,Data Scientist,7590,4,3,7.7,7,129.1,15,9,1,1,1
1110,EMP-01111,30,Female,Software Engineer,9137,2,2,14.8,3,174.7,9,0,6,3,1
1111,EMP-01112,33,Female,Analyst,8892,3,3,2.0,8,175.2,7,6,5,1,1
1112,EMP-01113,43,Male,HR Specialist,8248,3,3,8.7,5,181.7,17,14,6,2,2
1113,EMP-01114,50,Male,Sales Executive,11344,3,4,7.8,6,180.7,11,0,4,4,0
1114,EMP-01115,46,Female,Data Scientist,10476,3,4,9.7,7,147.0,3,3,3,4,0
1115,EMP-01116,30,Female,Manager,6004,2,2,22.1,4,194.1,7,1,6,5,1
1116,EMP-01117,29,Female,Sales Executive,5660,4,3,20.1,6,171.4,9,5,5,3,1
1117,EMP-01118,34,Female,Analyst,9412,4,2,19.0,2,161.4,0,0,2,5,0
1118,EMP-01119,43,Male,Sales Executive,7714,4,3,8.4,8,152.1,12,7,5,3,1
1119,EMP-01120,37,Female,Software Engineer,6698,4,2,4.3,3,179.7,10,0,1,4,0
1120,EMP-01121,42,Female,Data Scientist,10530,4,3,6.3,8,176.7,12,12,0,3,2
1121,EMP-01122,33,Female,Software Engineer,6236,3,4,15.6,7,143.3,6,3,6,3,0
1122,EMP-01123,41,Female,Data Scientist,10572,4,2,19.3,5,161.3,17,10,3,5,2
1123,EMP-01124,35,Male,Sales Executive,7151,2,4,7.1,5,168.3,4,0,2,3,0
1124,EMP-01125,23,Female,Manager,5535,4,3,4.7,2,184.8,1,0,3,2,0
1125,EMP-01126,31,Male,Sales Executive,9035,4,4,3.8,4,192.3,3,1,1,3,0
1126,EMP-01127,25,Male,Software Engineer,8101,1,3,4.6,6,131.5,1,1,4,2,0
1127,EMP-01128,46,Male,Sales Executive,10968,3,4,11.7,2,158.1,21,2,6,1,0
1128,EMP-01129,33,Female,Analyst,7295,4,3,8.7,6,145.1,8,7,4,3,1
1129,EMP-01130,34,Male,Analyst,9593,2,3,2.3,8,120.0,13,6,6,2,1
1130,EMP-01131,38,Female,Manager,9127,3,3,21.2,6,165.7,7,6,6,2,1
1131,EMP-01132,32,Male,Data Scientist,6373,1,2,9.5,2,200.9,1,0,1,3,1
1132,EMP-01133,38,Female,Sales Executive,7880,4,3,11.9,6,172.8,7,2,3,2,0
1133,EMP-01134,45,Female,Software Engineer,10168,2,4,9.4,4,165.4,9,0,3,4,0
1134,EMP-01135,27,Male,Software Engineer,5842,2,3,5.2,5,173.4,0,0,2,3,0
1135,EMP-01136,34,Male,Manager,6459,2,4,18.1,2,192.1,9,5,0,3,1
1136,EMP-01137,39,Female,Analyst,7553,2,3,6.0,3,160.3,12,3,6,3,1
1137,EMP-01138,21,Male,Manager,3845,4,4,7.4,5,170.2,0,0,3,2,0
1138,EMP-01139,49,Female,Analyst,8577,4,2,10.2,2,145.4,5,0,2,2,0
1139,EMP-01140,32,Female,Manager,8540,3,3,7.2,6,210.1,2,0,2,1,0
1140,EMP-01141,27,Female,Manager,8013,2,3,11.5,6,136.5,3,3,4,2,1
1141,EMP-01142,34,Male,Analyst,6941,3,3,28.1,4,143.4,5,5,2,1,1
1142,EMP-01143,38,Female,Data Scientist,10667,3,3,6.8,5,137.4,15,8,0,1,1
1143,EMP-01144,37,Female,Data Scientist,7807,3,4,13.6,2,171.8,16,15,6,4,2
1144,EMP-01145,40,Female,Manager,9567,1,1,18.5,3,185.6,16,14,5,3,2
1145,EMP-01146,31,Female,Software Engineer,9169,3,3,7.7,5,154.7,2,1,2,2,0
1146,EMP-01147,41,Male,Software Engineer,10530,3,3,11.4,2,158.3,4,1,3,3,0
1147,EMP-01148,41,Male,Sales Executive,7520,4,3,1.0,3,164.0,16,2,0,3,0
1148,EMP-01149,30,Male,Analyst,6977,1,2,13.5,6,172.9,0,0,2,3,1
1149,EMP-01150,43,Female,Manager,8842,3,4,6.5,4,166.3,16,9,0,2,1
1150,EMP-01151,35,Female,Analyst,9584,2,2,12.6,7,173.3,9,3,1,2,1
1151,EMP-01152,45,Male,Data Scientist,10422,3,3,6.8,8,197.5,17,12,6,1,2
1152,EMP-01153,23,Male,Manager,4576,3,3,19.4,3,194.5,0,0,1,2,0
1153,EMP-01154,44,Female,Data Scientist,11687,3,3,1.0,5,220.7,10,3,3,3,1
1154,EMP-01155,42,Male,Sales Executive,7511,2,2,5.4,2,148.7,7,2,2,4,1
1155,EMP-01156,41,Male,Software Engineer,11080,3,3,7.4,5,126.2,19,19,3,4,2
1156,EMP-01157,45,Female,HR Specialist,7531,4,3,5.8,2,140.9,2,2,5,4,0
1157,EMP-01158,39,Male,Sales Executive,9900,2,3,13.8,6,193.1,16,15,1,3,2
1158,EMP-01159,50,Male,Analyst,8918,4,3,7.8,3,190.9,19,14,2,3,2
1159,EMP-01160,31,Male,HR Specialist,6333,2,2,12.0,5,188.7,2,1,1,4,1
1160,EMP-01161,34,Female,Manager,6522,4,2,5.7,5,214.3,14,10,1,2,2
1161,EMP-01162,29,Male,HR Specialist,5606,4,2,14.3,5,212.3,8,1,2,2,1
1162,EMP-01163,34,Female,Data Scientist,6871,3,3,6.2,5,176.9,2,2,0,3,0
1163,EMP-01164,36,Female,Data Scientist,7545,1,4,20.4,3,141.7,0,0,2,1,0
1164,EMP-01165,31,Male,HR Specialist,6564,4,3,10.3,7,183.4,10,10,1,2,2
1165,EMP-01166,45,Female,Software Engineer,9185,3,3,1.5,2,161.7,21,21,0,1,2
1166,EMP-01167,27,Female,Software Engineer,7673,2,2,3.4,7,196.5,4,2,5,3,1
1167,EMP-01168,27,Male,HR Specialist,5704,2,2,25.6,8,149.1,0,0,4,1,1
1168,EMP-01169,45,Male,HR Specialist,12791,3,3,10.8,7,131.6,24,0,5,5,0
1169,EMP-01170,32,Female,Sales Executive,9771,4,4,8.1,3,151.2,9,1,0,3,0
1170,EMP-01171,39,Female,Software Engineer,6591,2,1,7.1,2,167.2,11,9,0,5,2
1171,EMP-01172,34,Female,Analyst,7159,4,4,7.9,5,210.4,9,7,0,3,1
1172,EMP-01173,45,Female,Data Scientist,9823,3,2,2.7,5,182.3,1,0,0,4,0
1173,EMP-01174,38,Male,Sales Executive,8906,2,3,15.3,4,184.9,4,3,2,3,1
1174,EMP-01175,26,Female,Analyst,8019,2,2,1.0,4,158.6,1,0,2,3,0
1175,EMP-01176,20,Male,Data Scientist,5458,4,2,9.8,7,156.2,0,0,1,5,0
1176,EMP-01177,32,Female,Software Engineer,8121,2,4,15.2,5,173.8,3,1,2,4,0
1177,EMP-01178,30,Male,Sales Executive,9151,3,4,15.9,2,172.6,4,0,2,1,0
1178,EMP-01179,31,Male,Software Engineer,7636,3,3,15.8,4,169.7,1,0,5,5,0
1179,EMP-01180,20,Male,Analyst,3000,4,3,17.9,2,179.3,0,0,0,4,0
1180,EMP-01181,53,Male,Manager,11120,2,2,3.6,6,152.2,16,15,0,5,2
1181,EMP-01182,46,Male,Sales Executive,13147,3,2,10.0,3,120.0,1,1,3,1,0
1182,EMP-01183,40,Male,Data Scientist,7303,3,3,1.4,3,158.1,2,0,0,3,0
1183,EMP-01184,37,Female,Analyst,7539,2,3,3.2,4,166.4,13,3,3,5,1
1184,EMP-01185,35,Female,Sales Executive,7368,4,3,7.0,7,200.8,6,0,0,2,0
1185,EMP-01186,37,Male,Data Scientist,9765,3,4,10.7,7,168.1,16,9,0,3,1
1186,EMP-01187,25,Male,Manager,4416,3,2,1.0,3,142.3,2,0,0,3,0
1187,EMP-01188,20,Male,Data Scientist,7003,3,3,11.5,5,171.2,0,0,3,3,0
1188,EMP-01189,37,Female,Software Engineer,8774,3,4,1.8,6,157.4,3,0,1,2,0
1189,EMP-01190,39,Female,Manager,11195,4,3,15.5,5,158.7,15,6,1,2,0
1190,EMP-01191,35,Male,Analyst,8098,3,3,11.0,7,203.9,0,0,5,3,0
1191,EMP-01192,42,Female,Data Scientist,9110,3,3,10.8,5,138.8,0,0,6,2,0
1192,EMP-01193,39,Male,Sales Executive,8892,3,3,3.7,7,137.9,17,10,2,3,1
1193,EMP-01194,31,Male,Data Scientist,8228,3,2,4.8,2,186.8,3,0,0,3,0
1194,EMP-01195,22,Male,HR Specialist,5500,4,4,4.4,3,129.9,0,0,2,3,0
1195,EMP-01196,24,Female,Data Scientist,7704,4,2,2.2,8,154.5,4,4,0,1,0
1196,EMP-01197,28,Male,Data Scientist,4882,1,3,16.7,3,124.9,5,3,0,3,1
1197,EMP-01198,34,Male,HR Specialist,6496,3,3,3.9,6,152.4,10,2,1,3,0
1198,EMP-01199,36,Male,Data Scientist,7784,2,4,22.2,6,164.1,12,0,1,4,0
1199,EMP-01200,29,Female,HR Specialist,7329,4,4,29.8,4,134.9,2,2,3,4,0
1200,EMP-01201,44,Female,Software Engineer,11361,2,3,6.6,5,177.2,19,3,2,2,1
1201,EMP-01202,48,Male,Software Engineer,9582,3,2,9.3,6,167.2,9,3,0,4,1
1202,EMP-01203,33,Female,Analyst,9753,3,2,10.0,3,184.5,10,1,5,2,0
1203,EMP-01204,35,Male,Manager,10123,1,2,31.7,2,213.6,6,5,2,3,2
1204,EMP-01205,25,Female,Sales Executive,8148,4,4,15.6,6,141.2,4,1,1,5,0
1205,EMP-01206,45,Female,Analyst,11653,3,2,13.0,5,214.1,19,10,4,3,2
1206,EMP-01207,49,Male,Software Engineer,11451,4,3,12.4,6,187.1,6,3,6,1,0
1207,EMP-01208,35,Male,Sales Executive,9324,3,3,1.6,6,142.7,14,12,1,3,2
1208,EMP-01209,22,Female,Manager,7401,2,3,8.6,8,175.5,0,0,4,3,0
1209,EMP-01210,36,Male,Manager,6765,4,3,2.8,7,172.2,12,11,1,4,2
1210,EMP-01211,35,Male,Software Engineer,6517,3,2,7.3,6,174.4,8,4,5,4,1
1211,EMP-01212,37,Female,Sales Executive,7199,3,2,13.9,2,184.3,0,0,5,2,0
1212,EMP-01213,36,Male,Software Engineer,8187,4,2,13.2,7,156.5,11,0,1,3,0
1213,EMP-01214,28,Female,Data Scientist,8503,3,2,8.0,5,157.0,0,0,2,4,0
1214,EMP-01215,30,Male,Manager,6495,3,2,6.5,5,184.7,7,6,4,3,1
1215,EMP-01216,29,Female,Analyst,6863,2,4,11.0,5,219.7,2,2,6,4,1
1216,EMP-01217,27,Female,Software Engineer,4676,1,4,4.4,8,171.7,7,6,3,2,2
1217,EMP-01218,32,Male,Data Scientist,9455,3,1,13.4,8,120.0,8,8,3,3,2
1218,EMP-01219,39,Female,Manager,6671,4,2,4.6,6,136.6,6,5,3,5,0
1219,EMP-01220,24,Male,HR Specialist,6351,2,4,6.4,8,169.2,0,0,3,3,0
1220,EMP-01221,34,Male,Software Engineer,6229,3,2,20.6,6,143.8,0,0,1,3,0
1221,EMP-01222,36,Male,Manager,8210,3,3,12.8,3,178.9,2,2,3,2,0
1222,EMP-01223,31,Female,Manager,6152,4,3,17.6,2,137.2,4,2,3,1,0
1223,EMP-01224,30,Female,Data Scientist,10294,2,4,14.8,8,208.3,9,1,2,1,0
1224,EMP-01225,43,Female,Manager,10391,2,2,11.3,3,222.0,20,19,2,3,2
1225,EMP-01226,37,Male,Data Scientist,9254,3,3,39.4,7,156.2,0,0,2,4,0
1226,EMP-01227,27,Male,Data Scientist,6424,4,1,3.4,3,196.1,4,4,5,2,1
1227,EMP-01228,35,Female,HR Specialist,8947,2,4,1.8,3,209.4,3,3,2,1,1
1228,EMP-01229,37,Male,Sales Executive,10803,4,3,18.1,4,204.8,11,8,3,5,1
1229,EMP-01230,33,Female,Software Engineer,5482,2,3,13.1,7,209.1,10,2,0,2,1
1230,EMP-01231,41,Male,Data Scientist,7472,4,3,6.0,6,173.3,21,12,0,2,2
1231,EMP-01232,38,Female,Data Scientist,7784,4,2,7.9,2,172.2,5,2,1,1,0
1232,EMP-01233,37,Male,Manager,10143,3,2,8.5,8,165.9,14,12,2,4,2
1233,EMP-01234,28,Male,Sales Executive,7150,3,2,6.9,5,236.1,3,3,1,4,1
1234,EMP-01235,47,Female,Data Scientist,7711,3,4,11.1,2,180.4,26,17,3,3,2
1235,EMP-01236,31,Male,Data Scientist,9866,3,1,9.4,4,186.0,0,0,1,5,0
1236,EMP-01237,30,Female,Analyst,9010,1,3,5.7,4,193.4,4,2,3,4,1
1237,EMP-01238,44,Male,Software Engineer,12132,4,2,12.5,2,185.7,3,2,5,3,0
1238,EMP-01239,35,Male,Analyst,7685,2,2,33.3,7,178.3,6,0,3,4,1
1239,EMP-01240,23,Male,Data Scientist,8692,3,2,9.8,3,122.6,1,0,4,5,0
1240,EMP-01241,40,Female,HR Specialist,7252,2,2,3.4,8,174.6,5,4,4,3,1
1241,EMP-01242,27,Female,Data Scientist,7550,4,4,13.1,8,160.2,5,4,4,3,0
1242,EMP-01243,28,Male,HR Specialist,6919,3,4,11.8,4,159.6,2,0,1,2,0
1243,EMP-01244,35,Male,Manager,8371,2,2,30.2,4,147.7,11,2,4,2,1
1244,EMP-01245,35,Female,Data Scientist,9249,3,3,3.8,2,169.1,0,0,3,3,0
1245,EMP-01246,38,Female,HR Specialist,8581,4,4,12.5,7,170.7,1,0,2,3,0
1246,EMP-01247,29,Female,HR Specialist,5807,3,4,19.8,2,151.7,2,1,4,3,0
1247,EMP-01248,31,Female,Software Engineer,5969,2,3,3.4,5,179.8,0,0,3,3,0
1248,EMP-01249,35,Female,HR Specialist,6334,3,3,6.8,8,120.0,3,3,0,3,0
1249,EMP-01250,40,Female,Data Scientist,10680,4,2,6.9,6,172.4,13,8,3,4,1
1250,EMP-01251,34,Male,Manager,8901,1,2,18.9,6,177.7,10,3,4,1,2
1251,EMP-01252,44,Male,Analyst,8534,4,3,7.0,6,140.5,20,18,4,2,2
1252,EMP-01253,31,Female,Software Engineer,8427,4,3,7.9,6,134.5,1,0,4,1,0
1253,EMP-01254,40,Female,Data Scientist,7480,1,3,4.7,5,166.9,2,1,2,2,1
1254,EMP-01255,37,Male,Manager,7106,3,4,13.0,4,176.5,9,6,1,4,1
1255,EMP-01256,37,Male,HR Specialist,8084,4,3,13.6,3,133.9,10,9,6,3,1
1256,EMP-01257,40,Female,HR Specialist,8727,2,3,3.2,5,198.9,11,9,5,2,2
1257,EMP-01258,44,Female,Analyst,8978,2,2,10.0,4,167.6,14,8,4,4,2
1258,EMP-01259,40,Male,Sales Executive,8498,3,2,5.9,7,143.1,20,17,0,5,2
1259,EMP-01260,30,Female,Sales Executive,8415,1,4,15.0,6,164.3,5,1,0,3,1
1260,EMP-01261,28,Female,Manager,9386,1,2,4.2,2,182.6,6,0,2,5,1
1261,EMP-01262,20,Male,Analyst,4649,4,4,3.2,5,177.8,0,0,6,4,0
1262,EMP-01263,35,Female,Manager,5799,3,3,3.6,7,176.9,7,0,1,4,0
1263,EMP-01264,25,Male,Sales Executive,6481,3,4,6.7,8,207.5,2,2,6,2,0
1264,EMP-01265,27,Male,Data Scientist,6008,1,1,11.3,6,165.6,1,0,2,4,1
1265,EMP-01266,46,Female,HR Specialist,11287,2,3,5.7,6,133.7,24,1,6,3,0
1266,EMP-01267,30,Male,Data Scientist,7771,4,2,15.0,6,158.6,5,1,0,1,0
1267,EMP-01268,23,Male,HR Specialist,7409,3,3,8.6,7,165.4,0,0,4,2,0
1268,EMP-01269,38,Female,Sales Executive,6261,3,2,7.8,7,192.2,17,4,3,2,1
1269,EMP-01270,37,Female,Manager,7726,4,3,11.4,6,166.9,10,7,2,3,1
1270,EMP-01271,33,Female,Data Scientist,8462,2,3,1.7,3,165.0,3,1,0,4,0
1271,EMP-01272,28,Male,Data Scientist,4399,2,3,8.3,2,195.2,0,0,1,4,1
1272,EMP-01273,31,Female,HR Specialist,5034,3,2,9.7,5,161.4,1,0,4,5,0
1273,EMP-01274,30,Male,Data Scientist,5427,1,4,1.9,3,176.5,7,4,4,1,1
1274,EMP-01275,34,Female,Software Engineer,8346,3,2,3.0,5,151.5,8,8,5,3,1
1275,EMP-01276,31,Male,HR Specialist,8966,4,2,13.2,7,189.7,10,2,5,2,0
1276,EMP-01277,31,Male,HR Specialist,8543,3,3,2.3,6,147.2,7,1,4,3,0
1277,EMP-01278,41,Male,Software Engineer,11040,4,2,7.1,5,186.9,2,0,5,5,0
1278,EMP-01279,34,Female,Manager,8348,1,3,12.2,5,138.6,10,9,6,4,2
1279,EMP-01280,29,Male,Software Engineer,7231,2,2,12.1,5,201.8,1,1,0,3,1
1280,EMP-01281,32,Male,HR Specialist,8067,3,2,12.7,6,201.9,3,1,1,1,1
1281,EMP-01282,31,Male,Analyst,9038,1,3,11.4,2,159.8,8,5,4,4,1
1282,EMP-01283,20,Male,Manager,5140,4,1,7.7,4,190.5,0,0,6,1,0
1283,EMP-01284,32,Female,Sales Executive,8453,3,2,6.8,4,146.0,8,2,4,1,0
1284,EMP-01285,43,Male,Software Engineer,8595,4,3,5.3,4,141.2,9,1,0,5,0
1285,EMP-01286,31,Male,Software Engineer,7275,3,3,6.2,4,146.0,5,4,0,3,0
1286,EMP-01287,25,Male,Data Scientist,5004,3,3,5.8,5,202.6,2,1,5,4,0
1287,EMP-01288,32,Female,HR Specialist,5466,3,4,4.4,2,175.0,4,4,4,3,0
1288,EMP-01289,31,Male,Software Engineer,8775,4,3,13.8,2,159.2,2,0,5,3,0
1289,EMP-01290,42,Male,Analyst,10788,3,4,11.3,4,182.4,10,6,0,4,1
1290,EMP-01291,31,Male,Software Engineer,7782,4,3,4.1,8,177.3,7,4,5,3,0
1291,EMP-01292,30,Male,Analyst,6387,3,2,3.0,2,168.8,2,2,2,4,1
1292,EMP-01293,40,Female,Data Scientist,8570,1,3,5.5,6,152.7,0,0,5,2,0
1293,EMP-01294,28,Male,Data Scientist,8975,4,2,2.3,5,161.4,5,0,6,1,0
1294,EMP-01295,27,Male,Analyst,7210,4,3,11.6,2,242.1,5,2,1,3,1
1295,EMP-01296,30,Female,Data Scientist,9429,3,2,5.1,2,153.5,2,0,0,3,0
1296,EMP-01297,40,Male,Software Engineer,10405,3,2,34.4,3,120.0,8,1,1,5,0
1297,EMP-01298,32,Male,HR Specialist,10652,2,2,25.9,2,207.3,6,1,2,5,1
1298,EMP-01299,34,Male,Data Scientist,9821,4,3,5.4,6,210.9,6,1,6,2,0
1299,EMP-01300,33,Male,Software Engineer,8265,1,3,20.1,6,154.4,4,2,1,3,1
1300,EMP-01301,31,Male,Data Scientist,7564,4,2,19.0,6,188.0,3,3,1,5,1
1301,EMP-01302,33,Female,Software Engineer,9255,3,4,7.8,7,165.2,6,3,5,3,0
1302,EMP-01303,41,Male,Data Scientist,8109,3,2,1.9,2,160.2,7,2,6,2,0
1303,EMP-01304,38,Female,HR Specialist,7639,1,1,25.5,4,140.0,12,9,0,1,2
1304,EMP-01305,24,Male,Sales Executive,4812,1,3,23.1,7,197.5,1,0,2,3,1
1305,EMP-01306,39,Male,Software Engineer,9921,4,2,6.8,7,182.6,10,9,6,3,1
1306,EMP-01307,42,Male,Sales Executive,9714,1,2,14.0,5,169.8,17,14,1,5,2
1307,EMP-01308,29,Male,Manager,5676,3,3,17.3,4,180.8,2,0,3,1,0
1308,EMP-01309,38,Female,Software Engineer,8079,4,3,17.1,8,160.3,3,3,3,3,0
1309,EMP-01310,20,Male,Sales Executive,8160,4,3,4.0,5,186.5,0,0,3,3,0
1310,EMP-01311,35,Male,Data Scientist,6582,2,4,6.8,3,197.2,6,2,4,3,1
1311,EMP-01312,28,Female,Data Scientist,9071,3,2,11.3,6,189.9,6,0,3,3,0
1312,EMP-01313,33,Female,Sales Executive,10490,4,4,6.6,6,198.8,9,7,5,4,1
1313,EMP-01314,39,Male,Sales Executive,7164,4,4,15.6,5,176.6,15,12,5,2,2
1314,EMP-01315,28,Male,HR Specialist,9428,3,3,7.6,8,187.3,5,4,2,2,1
1315,EMP-01316,30,Female,Software Engineer,6484,3,3,43.8,5,193.1,7,4,6,4,1
1316,EMP-01317,37,Female,Manager,9271,2,3,15.7,6,130.2,4,4,4,3,1
1317,EMP-01318,39,Female,Data Scientist,10348,1,3,19.5,2,177.0,16,2,1,5,1
1318,EMP-01319,43,Female,Data Scientist,11790,3,2,6.9,6,164.9,7,2,2,3,0
1319,EMP-01320,53,Male,HR Specialist,12650,4,4,1.6,4,162.1,5,0,2,3,0
1320,EMP-01321,20,Female,Sales Executive,3809,2,2,15.4,8,199.9,0,0,5,3,1
1321,EMP-01322,47,Female,Manager,8200,3,2,1.0,3,185.9,20,15,3,2,2
1322,EMP-01323,44,Male,Sales Executive,8312,3,1,11.6,8,147.7,13,7,1,4,2
1323,EMP-01324,35,Male,Sales Executive,8523,3,2,10.9,8,201.8,0,0,2,2,0
1324,EMP-01325,29,Female,Sales Executive,8406,3,3,19.3,5,183.0,1,1,5,3,0
1325,EMP-01326,42,Male,Sales Executive,10241,4,3,32.1,2,172.4,12,1,6,4,0
1326,EMP-01327,44,Male,HR Specialist,9816,4,1,16.8,4,125.2,8,0,1,1,0
1327,EMP-01328,32,Male,Analyst,8505,3,4,6.5,5,177.0,10,0,3,2,0
1328,EMP-01329,60,Female,Manager,11537,4,2,2.9,8,127.8,30,16,2,3,2
1329,EMP-01330,27,Male,Software Engineer,8195,3,2,4.1,7,200.7,0,0,2,4,0
1330,EMP-01331,25,Female,HR Specialist,5554,4,2,3.8,5,193.5,3,2,3,3,0
1331,EMP-01332,20,Male,HR Specialist,5794,2,1,14.1,8,199.0,0,0,3,4,1
1332,EMP-01333,30,Male,HR Specialist,5132,4,3,5.3,4,156.3,1,0,1,2,0
